sentence,audio_path,status
"Then the spasm passed, leaving a dull ache behind.",english/english-sample1740.wav,pending
The street was a blind alley.,english/english-sample1741.wav,pending
"Winston halted, stood for several seconds wondering vaguely what to do, then turned round and began to retrace his steps.",english/english-sample1742.wav,pending
As he turned it occurred to him that the girl had only passed him three minutes ago and that by running he could probably catch up with her.,english/english-sample1743.wav,pending
"He could keep on her track till they were in some quiet place, and then smash her skull in with a cobblestone.",english/english-sample1744.wav,pending
The piece of glass in his pocket would be heavy enough for the job.,english/english-sample1745.wav,pending
"But he abandoned the idea immediately, because even the thought of making any physical effort was unbearable.",english/english-sample1746.wav,pending
"He could not run, he could not strike a blow.",english/english-sample1747.wav,pending
"Besides, she was young and lusty and would defend herself.",english/english-sample1748.wav,pending
"He thought also of hurrying to the Community Centre and staying there till the place closed, so as to establish a partial alibi for the evening.",english/english-sample1749.wav,pending
But that too was impossible.,english/english-sample1750.wav,pending
A deadly lassitude had taken hold of him.,english/english-sample1751.wav,pending
All he wanted was to get home quickly and then sit down and be quiet.,english/english-sample1752.wav,pending
It was after twenty-two hours when he got back to the flat.,english/english-sample1753.wav,pending
The lights would be switched off at the main at twenty-three thirty.,english/english-sample1754.wav,pending
He went into the kitchen and swallowed nearly a teacupful of Victory Gin.,english/english-sample1755.wav,pending
"Then he went to the table in the alcove, sat down, and took the diary out of the drawer.",english/english-sample1756.wav,pending
But he did not open it at once.,english/english-sample1757.wav,pending
From the telescreen a brassy female voice was squalling a patriotic song.,english/english-sample1758.wav,pending
"He sat staring at the marbled cover of the book, trying without success to shut the voice out of his consciousness.",english/english-sample1759.wav,pending
"It was at night that they came for you, always at night.",english/english-sample1760.wav,pending
The proper thing was to kill yourself before they got you.,english/english-sample1761.wav,pending
Undoubtedly some people did so.,english/english-sample1762.wav,pending
Many of the disappearances were actually suicides.,english/english-sample1763.wav,pending
"But it needed desperate courage to kill yourself in a world where firearms, or any quick and certain poison, were completely unprocurable.",english/english-sample1764.wav,pending
"He thought with a kind of astonishment of the biological uselessness of pain and fear, the treachery of the human body which always freezes into inertia at exactly the moment when a special effort is needed.",english/english-sample1765.wav,pending
He might have silenced the dark-haired girl if only he had acted quickly enough:,english/english-sample1766.wav,pending
but precisely because of the extremity of his danger he had lost the power to act.,english/english-sample1767.wav,pending
"It struck him that in moments of crisis one is never fighting against an external enemy, but always against one’s own body.",english/english-sample1768.wav,pending
"Even now, in spite of the gin, the dull ache in his belly made consecutive thought impossible.",english/english-sample1769.wav,pending
"And it is the same, he perceived, in all seemingly heroic or tragic situations.",english/english-sample1770.wav,pending
"On the battlefield, in the torture chamber, on a sinking ship, the issues that you are fighting for are always forgotten, because the body swells up until it fills the universe, and even when you are not paralysed by fright or screaming with pain, life is a moment-to-moment struggle against hunger or cold or sleeplessness, against a sour stomach or an aching tooth.",english/english-sample1771.wav,pending
He opened the diary.,english/english-sample1772.wav,pending
It was important to write something down.,english/english-sample1773.wav,pending
The woman on the telescreen had started a new song.,english/english-sample1774.wav,pending
Her voice seemed to stick into his brain like jagged splinters of glass.,english/english-sample1775.wav,pending
"He tried to think of O’Brien, for whom, or to whom, the diary was written, but instead he began thinking of the things that would happen to him after the Thought Police took him away.",english/english-sample1776.wav,pending
It would not matter if they killed you at once.,english/english-sample1777.wav,pending
To be killed was what you expected.,english/english-sample1778.wav,pending
"But before death (nobody spoke of such things, yet everybody knew of them) there was the routine of confession that had to be gone through:",english/english-sample1779.wav,pending
"the grovelling on the floor and screaming for mercy, the crack of broken bones, the smashed teeth, and bloody clots of hair.",english/english-sample1780.wav,pending
"Why did you have to endure it, since the end was always the same?",english/english-sample1781.wav,pending
Why was it not possible to cut a few days or weeks out of your life?,english/english-sample1782.wav,pending
"Nobody ever escaped detection, and nobody ever failed to confess.",english/english-sample1783.wav,pending
